relative_path,group,extension,size_bytes,size_kib
dataset/ai-xr-oculus/5638124899586470_privacy_policy.txt,ai-xr-oculus,.txt,4663,4.554
dataset/ai-xr-oculus/5655932521164368_privacy_policy.txt,ai-xr-oculus,.txt,2926,2.857
dataset/ai-xr-oculus/5673056542725526_privacy_policy.txt,ai-xr-oculus,.txt,9674,9.447
dataset/ai-xr-oculus/5701882323175143_privacy_policy.txt,ai-xr-oculus,.txt,4399,4.296
dataset/ai-xr-oculus/5719805344724551_privacy_policy.txt,ai-xr-oculus,.txt,12877,12.575
dataset/ai-xr-oculus/5722114367801351_privacy_policy.txt,ai-xr-oculus,.txt,9791,9.562
dataset/ai-xr-oculus/5767635983306831_privacy_policy.txt,ai-xr-oculus,.txt,6935,6.772
dataset/ai-xr-oculus/5802051039897223_privacy_policy.txt,ai-xr-oculus,.txt,2045,1.997
dataset/ai-xr-oculus/5803084329777748_privacy_policy.txt,ai-xr-oculus,.txt,27189,26.552
dataset/ai-xr-oculus/5804418539661677_privacy_policy.txt,ai-xr-oculus,.txt,74619,72.870
dataset/ai-xr-oculus/5812519008825194_privacy_policy.txt,ai-xr-oculus,.txt,17344,16.938
dataset/ai-xr-oculus/5817303821616533_privacy_policy.txt,ai-xr-oculus,.txt,26531,25.909
dataset/ai-xr-oculus/5841245619310585_privacy_policy.txt,ai-xr-oculus,.txt,31302,30.568
dataset/ai-xr-oculus/5855571091168193_privacy_policy.txt,ai-xr-oculus,.txt,27931,27.276
dataset/ai-xr-oculus/5917120145021341_privacy_policy.txt,ai-xr-oculus,.txt,9026,8.814
dataset/ai-xr-oculus/5934280436582748_privacy_policy.txt,ai-xr-oculus,.txt,3822,3.732
dataset/ai-xr-oculus/5936567899722707_privacy_policy.txt,ai-xr-oculus,.txt,5178,5.057
dataset/ai-xr-oculus/5949182915133956_privacy_policy.txt,ai-xr-oculus,.txt,13924,13.598
dataset/ai-xr-oculus/5959677854068956_privacy_policy.txt,ai-xr-oculus,.txt,17540,17.129
dataset/ai-xr-oculus/5968439973240748_privacy_policy.txt,ai-xr-oculus,.txt,14205,13.872
dataset/ai-xr-oculus/6001009833334073_privacy_policy.txt,ai-xr-oculus,.txt,19249,18.798
dataset/ai-xr-oculus/6011996155534803_privacy_policy.txt,ai-xr-oculus,.txt,35100,34.277
dataset/ai-xr-oculus/6033404343430331_privacy_policy.txt,ai-xr-oculus,.txt,27106,26.471
dataset/ai-xr-oculus/6103056399797843_privacy_policy.txt,ai-xr-oculus,.txt,2374,2.318
dataset/ai-xr-oculus/6103719433003732_privacy_policy.txt,ai-xr-oculus,.txt,23571,23.019
dataset/ai-xr-oculus/6118104668305771_privacy_policy.txt,ai-xr-oculus,.txt,1224,1.195
dataset/ai-xr-oculus/6148239151883485_privacy_policy.txt,ai-xr-oculus,.txt,17172,16.770
dataset/ai-xr-oculus/6174391869338477_privacy_policy.txt,ai-xr-oculus,.txt,5039,4.921
dataset/ai-xr-oculus/6179032068838054_privacy_policy.txt,ai-xr-oculus,.txt,15485,15.122
dataset/ai-xr-oculus/6198564290223186_privacy_policy.txt,ai-xr-oculus,.txt,8299,8.104
dataset/ai-xr-oculus/6212696172191478_privacy_policy.txt,ai-xr-oculus,.txt,20627,20.144
dataset/ai-xr-oculus/6240013079344462_privacy_policy.txt,ai-xr-oculus,.txt,8721,8.517
dataset/ai-xr-oculus/6289885221105652_privacy_policy.txt,ai-xr-oculus,.txt,36033,35.188
dataset/ai-xr-oculus/6312736602088905_privacy_policy.txt,ai-xr-oculus,.txt,15189,14.833
dataset/ai-xr-oculus/6341779295861881_privacy_policy.txt,ai-xr-oculus,.txt,16758,16.365
dataset/ai-xr-oculus/6378164228868127_privacy_policy.txt,ai-xr-oculus,.txt,8097,7.907
dataset/ai-xr-oculus/6400132813383050_privacy_policy.txt,ai-xr-oculus,.txt,3907,3.815
dataset/ai-xr-oculus/6419970498017902_privacy_policy.txt,ai-xr-oculus,.txt,8990,8.779
dataset/ai-xr-oculus/6420558991382261_privacy_policy.txt,ai-xr-oculus,.txt,320285,312.778
dataset/ai-xr-oculus/6479984742070808_privacy_policy.txt,ai-xr-oculus,.txt,8907,8.698
dataset/ai-xr-oculus/6494700220578310_privacy_policy.txt,ai-xr-oculus,.txt,13879,13.554
dataset/ai-xr-oculus/6516656635079404_privacy_policy.txt,ai-xr-oculus,.txt,18777,18.337
dataset/ai-xr-oculus/6521909757843713_privacy_policy.txt,ai-xr-oculus,.txt,23526,22.975
dataset/ai-xr-oculus/6608899802539483_privacy_policy.txt,ai-xr-oculus,.txt,1938,1.893
dataset/ai-xr-oculus/6609453432428168_privacy_policy.txt,ai-xr-oculus,.txt,20079,19.608
dataset/ai-xr-oculus/6611447678963324_privacy_policy.txt,ai-xr-oculus,.txt,25802,25.197
dataset/ai-xr-oculus/6613144082114849_privacy_policy.txt,ai-xr-oculus,.txt,34147,33.347
dataset/ai-xr-oculus/6621849171203339_privacy_policy.txt,ai-xr-oculus,.txt,6051,5.909
dataset/ai-xr-oculus/6646371635430939_privacy_policy.txt,ai-xr-oculus,.txt,27320,26.680
dataset/ai-xr-oculus/6684435898283413_privacy_policy.txt,ai-xr-oculus,.txt,9059,8.847
dataset/ai-xr-oculus/6684805738279353_privacy_policy.txt,ai-xr-oculus,.txt,6124,5.980
dataset/ai-xr-oculus/6702854433090626_privacy_policy.txt,ai-xr-oculus,.txt,6412,6.262
dataset/ai-xr-oculus/6784615031600264_privacy_policy.txt,ai-xr-oculus,.txt,25093,24.505
dataset/ai-xr-oculus/6845832862203652_privacy_policy.txt,ai-xr-oculus,.txt,3849,3.759
dataset/ai-xr-oculus/6888594277865616_privacy_policy.txt,ai-xr-oculus,.txt,44573,43.528
dataset/ai-xr-oculus/6904307006303740_privacy_policy.txt,ai-xr-oculus,.txt,35865,35.024
dataset/ai-xr-oculus/6927340777330402_privacy_policy.txt,ai-xr-oculus,.txt,32052,31.301
dataset/ai-xr-oculus/6963344583787383_privacy_policy.txt,ai-xr-oculus,.txt,8035,7.847
dataset/ai-xr-oculus/6997166963639073_privacy_policy.txt,ai-xr-oculus,.txt,15499,15.136
dataset/ai-xr-oculus/7012156538821944_privacy_policy.txt,ai-xr-oculus,.txt,28025,27.368
dataset/ai-xr-oculus/7021123758002222_privacy_policy.txt,ai-xr-oculus,.txt,15485,15.122
dataset/ai-xr-oculus/7028027297235918_privacy_policy.txt,ai-xr-oculus,.txt,15485,15.122
dataset/ai-xr-oculus/705576999566582_privacy_policy.txt,ai-xr-oculus,.txt,48327,47.194
dataset/ai-xr-oculus/7074450812583727_privacy_policy.txt,ai-xr-oculus,.txt,9558,9.334
dataset/ai-xr-oculus/7156077941079207_privacy_policy.txt,ai-xr-oculus,.txt,2212,2.160
dataset/ai-xr-oculus/7187698601274841_privacy_policy.txt,ai-xr-oculus,.txt,320285,312.778
dataset/ai-xr-oculus/7209598115800315_privacy_policy.txt,ai-xr-oculus,.txt,5698,5.564
dataset/ai-xr-oculus/7215828825123705_privacy_policy.txt,ai-xr-oculus,.txt,36214,35.365
dataset/ai-xr-oculus/7219828628138236_privacy_policy.txt,ai-xr-oculus,.txt,14755,14.409
dataset/ai-xr-oculus/7221491444554579_privacy_policy.txt,ai-xr-oculus,.txt,5735,5.601
dataset/ai-xr-oculus/7251063891581210_privacy_policy.txt,ai-xr-oculus,.txt,2586,2.525
dataset/ai-xr-oculus/7255273587928394_privacy_policy.txt,ai-xr-oculus,.txt,12150,11.865
dataset/ai-xr-oculus/7258171640907321_privacy_policy.txt,ai-xr-oculus,.txt,2473,2.415
dataset/ai-xr-oculus/7270665009617359_privacy_policy.txt,ai-xr-oculus,.txt,28461,27.794
dataset/ai-xr-oculus/7276525889052788_privacy_policy.txt,ai-xr-oculus,.txt,18171,17.745
dataset/ai-xr-oculus/7371422382882960_privacy_policy.txt,ai-xr-oculus,.txt,7224,7.055
dataset/ai-xr-oculus/7429856123693221_privacy_policy.txt,ai-xr-oculus,.txt,14865,14.517
dataset/ai-xr-oculus/7447277238622561_privacy_policy.txt,ai-xr-oculus,.txt,40514,39.564
dataset/ai-xr-oculus/7452106424824357_privacy_policy.txt,ai-xr-oculus,.txt,48327,47.194
dataset/ai-xr-oculus/7457571521021518_privacy_policy.txt,ai-xr-oculus,.txt,32575,31.812
dataset/ai-xr-oculus/7472417306105014_privacy_policy.txt,ai-xr-oculus,.txt,12293,12.005
dataset/ai-xr-oculus/7479685118716083_privacy_policy.txt,ai-xr-oculus,.txt,15359,14.999
dataset/ai-xr-oculus/7614022262006379_privacy_policy.txt,ai-xr-oculus,.txt,27189,26.552
dataset/ai-xr-oculus/7641276975930797_privacy_policy.txt,ai-xr-oculus,.txt,3750,3.662
dataset/ai-xr-oculus/7725697200858646_privacy_policy.txt,ai-xr-oculus,.txt,32575,31.812
dataset/ai-xr-oculus/7818625474831202_privacy_policy.txt,ai-xr-oculus,.txt,5487,5.358
dataset/ai-xr-oculus/7969053893147948_privacy_policy.txt,ai-xr-oculus,.txt,4287,4.187
dataset/ai-xr-oculus/7982150971811780_privacy_policy.txt,ai-xr-oculus,.txt,4478,4.373
dataset/ai-xr-oculus/8032154120191335_privacy_policy.txt,ai-xr-oculus,.txt,41875,40.894
dataset/ai-xr-oculus/8074885222534394_privacy_policy.txt,ai-xr-oculus,.txt,12516,12.223
dataset/ai-xr-oculus/8107154439303334_privacy_policy.txt,ai-xr-oculus,.txt,32575,31.812
dataset/ai-xr-oculus/8132958546745663_privacy_policy.txt,ai-xr-oculus,.txt,16270,15.889
dataset/ai-xr-oculus/8245796978837572_privacy_policy.txt,ai-xr-oculus,.txt,32575,31.812
dataset/ai-xr-oculus/8436337189728993_privacy_policy.txt,ai-xr-oculus,.txt,12584,12.289
dataset/ai-xr-oculus/8464137310294097_privacy_policy.txt,ai-xr-oculus,.txt,11303,11.038
dataset/ai-xr-oculus/8508005729209838_privacy_policy.txt,ai-xr-oculus,.txt,5699,5.565
dataset/ai-xr-oculus/8729481907123312_privacy_policy.txt,ai-xr-oculus,.txt,5594,5.463
dataset/ai-xr-oculus/9076937272378581_privacy_policy.txt,ai-xr-oculus,.txt,6575,6.421
dataset/ai-xr-oculus/9376195145727511_privacy_policy.txt,ai-xr-oculus,.txt,15359,14.999
dataset/ai-xr-oculus/9685315748175636_privacy_policy.txt,ai-xr-oculus,.txt,12159,11.874
dataset/ai-xr-oculus/9932927890115662_privacy_policy.txt,ai-xr-oculus,.txt,55271,53.976
dataset/high_risk_pp/AR Assistant_1.9.2.txt,high_risk_pp,.txt,8501,8.302
dataset/high_risk_pp/Assist AR_15.39.157.txt,high_risk_pp,.txt,130564,127.504
dataset/high_risk_pp/Measurement App AR Ruler_1.6.txt,high_risk_pp,.txt,6855,6.694
dataset/high_risk_pp/VR CleanHands_1.8.txt,high_risk_pp,.txt,5919,5.780
dataset/high_risk_pp/VR Exercise Tracker_1.1.10.txt,high_risk_pp,.txt,28382,27.717
dataset/high_risk_pp/WorkLink_2.12.70.txt,high_risk_pp,.txt,19040,18.594
dataset/high_risk_pp/arthur.digital.txt,high_risk_pp,.txt,17617,17.204
dataset/high_risk_pp/aruvr.com.txt,high_risk_pp,.txt,25472,24.875
dataset/high_risk_pp/breachvr.com.txt,high_risk_pp,.txt,1810,1.768
dataset/high_risk_pp/campfire3d.com.txt,high_risk_pp,.txt,31871,31.124
dataset/high_risk_pp/case.edu.txt,high_risk_pp,.txt,8361,8.165
dataset/high_risk_pp/courttimetennis.com.txt,high_risk_pp,.txt,3597,3.513
dataset/high_risk_pp/eksobionics.com.txt,high_risk_pp,.txt,10023,9.788
dataset/high_risk_pp/fifthingenium.com.txt,high_risk_pp,.txt,15360,15.000
dataset/high_risk_pp/fitxr.com.txt,high_risk_pp,.txt,23420,22.871
dataset/high_risk_pp/floreovr.com.txt,high_risk_pp,.txt,31500,30.762
dataset/high_risk_pp/fundamentalsurgery.com.txt,high_risk_pp,.txt,34461,33.653
dataset/high_risk_pp/gomindspring.com.txt,high_risk_pp,.txt,2591,2.530
dataset/high_risk_pp/gravitysketch.com.txt,high_risk_pp,.txt,25315,24.722
dataset/high_risk_pp/immersed.com.txt,high_risk_pp,.txt,8191,7.999
dataset/high_risk_pp/immersivefactory.com.txt,high_risk_pp,.txt,7929,7.743
dataset/high_risk_pp/kinesixvr.com.txt,high_risk_pp,.txt,17073,16.673
dataset/high_risk_pp/liminalvr.com.txt,high_risk_pp,.txt,17375,16.968
dataset/high_risk_pp/metanautlabs.com.txt,high_risk_pp,.txt,11122,10.861
dataset/high_risk_pp/mindmaze.com.txt,high_risk_pp,.txt,22951,22.413
dataset/high_risk_pp/near-life.tech.txt,high_risk_pp,.txt,9316,9.098
dataset/high_risk_pp/neurorehabvr.com.txt,high_risk_pp,.txt,21148,20.652
dataset/high_risk_pp/odderslab.com.txt,high_risk_pp,.txt,10909,10.653
dataset/high_risk_pp/oramavr.com.txt,high_risk_pp,.txt,38464,37.562
dataset/high_risk_pp/oxfordmedicalsimulation.com.txt,high_risk_pp,.txt,26400,25.781
dataset/high_risk_pp/privacy.bighealth.com.txt,high_risk_pp,.txt,59086,57.701
dataset/high_risk_pp/pro.vrty.io.txt,high_risk_pp,.txt,17315,16.909
dataset/high_risk_pp/provenreality.com.txt,high_risk_pp,.txt,12675,12.378
dataset/high_risk_pp/quill.art.txt,high_risk_pp,.txt,3740,3.652
dataset/high_risk_pp/reakttrainer.com.txt,high_risk_pp,.txt,34562,33.752
dataset/high_risk_pp/simulanis.com.txt,high_risk_pp,.txt,6081,5.938
dataset/high_risk_pp/spaceframe.xyz.txt,high_risk_pp,.txt,16935,16.538
dataset/high_risk_pp/synthridersvr.com.txt,high_risk_pp,.txt,42370,41.377
dataset/high_risk_pp/telehealth.org.txt,high_risk_pp,.txt,10694,10.443
dataset/high_risk_pp/the.strippers.jp.txt,high_risk_pp,.txt,7602,7.424
dataset/high_risk_pp/vermillion-vr.com.txt,high_risk_pp,.txt,5267,5.144
dataset/high_risk_pp/viso.ai.txt,high_risk_pp,.txt,40566,39.615
dataset/high_risk_pp/winreality.com.txt,high_risk_pp,.txt,30066,29.361
dataset/high_risk_pp/www.3dorganon.com.txt,high_risk_pp,.txt,21750,21.240
dataset/high_risk_pp/www.accuvein.com.txt,high_risk_pp,.txt,10779,10.526
dataset/high_risk_pp/www.appliedvr.io.txt,high_risk_pp,.txt,10614,10.365
dataset/high_risk_pp/www.arkio.is.txt,high_risk_pp,.txt,20388,19.910
dataset/high_risk_pp/www.aveva.com.txt,high_risk_pp,.txt,29504,28.812
dataset/high_risk_pp/www.brillio.com.txt,high_risk_pp,.txt,4505,4.399
dataset/high_risk_pp/www.designtechsys.com.txt,high_risk_pp,.txt,2529,2.470
dataset/high_risk_pp/www.filamentgames.com.txt,high_risk_pp,.txt,15618,15.252
dataset/high_risk_pp/www.getsupernatural.com.txt,high_risk_pp,.txt,67725,66.138
dataset/high_risk_pp/www.gigxr.com.txt,high_risk_pp,.txt,29641,28.946
dataset/high_risk_pp/www.greenergames.net.txt,high_risk_pp,.txt,2304,2.250
dataset/high_risk_pp/www.htc.com.txt,high_risk_pp,.txt,27930,27.275
dataset/high_risk_pp/www.karunalabs.com.txt,high_risk_pp,.txt,14206,13.873
dataset/high_risk_pp/www.ludusglobal.com.txt,high_risk_pp,.txt,9858,9.627
dataset/high_risk_pp/www.luminousxr.com.txt,high_risk_pp,.txt,9923,9.690
dataset/high_risk_pp/www.medicalholodeck.com.txt,high_risk_pp,.txt,3189,3.114
dataset/high_risk_pp/www.medicinevirtual.com.txt,high_risk_pp,.txt,38765,37.856
dataset/high_risk_pp/www.oberontech.com.txt,high_risk_pp,.txt,2026,1.979
dataset/high_risk_pp/www.ossovr.com.txt,high_risk_pp,.txt,20246,19.771
dataset/high_risk_pp/www.palladyneai.com.txt,high_risk_pp,.txt,7134,6.967
dataset/high_risk_pp/www.pillow.social.txt,high_risk_pp,.txt,2720,2.656
dataset/high_risk_pp/www.proximie.com.txt,high_risk_pp,.txt,29647,28.952
dataset/high_risk_pp/www.pumpkinvr.com.txt,high_risk_pp,.txt,10005,9.771
dataset/high_risk_pp/www.realwear.com.txt,high_risk_pp,.txt,9564,9.340
dataset/high_risk_pp/www.rendever.com.txt,high_risk_pp,.txt,27078,26.443
dataset/high_risk_pp/www.shapesxr.com.txt,high_risk_pp,.txt,22150,21.631
dataset/high_risk_pp/www.simodontdentaltrainer.com.txt,high_risk_pp,.txt,3248,3.172
dataset/high_risk_pp/www.simxvr.com.txt,high_risk_pp,.txt,32823,32.054
dataset/high_risk_pp/www.status.pro.txt,high_risk_pp,.txt,16922,16.525
dataset/high_risk_pp/www.taangastudios.com.txt,high_risk_pp,.txt,2341,2.286
dataset/high_risk_pp/www.theclimbgame.com.txt,high_risk_pp,.txt,9737,9.509
dataset/high_risk_pp/www.tripp.com.txt,high_risk_pp,.txt,32690,31.924
dataset/high_risk_pp/www.uptale.io.txt,high_risk_pp,.txt,4607,4.499
dataset/high_risk_pp/www.virti.com.txt,high_risk_pp,.txt,20955,20.464
dataset/high_risk_pp/www.xr.health.txt,high_risk_pp,.txt,22012,21.496
dataset/high_risk_pp/www.yur.energy.txt,high_risk_pp,.txt,39804,38.871
dataset/high_risk_pp/xrgroup.com.au.txt,high_risk_pp,.txt,9583,9.358
dataset/high_risk_pp/zoeimmersive.com.txt,high_risk_pp,.txt,13439,13.124
